review_order,passage_id,capture_index,relative_time_ms,rgb_filename,rgb_prev_3,rgb_prev_2,rgb_prev_1,rgb_next_1,rgb_next_2,rgb_next_3,original_label,candidate_reason,final_review,notes
1035,0902br,24,2335.0,0902br_10477_2025_01_25_17_09_14_872694_RGB_640_480_3.png,0902br_10474_2025_01_25_17_09_14_573928_RGB_640_480_3.png,0902br_10475_2025_01_25_17_09_14_667222_RGB_640_480_3.png,0902br_10476_2025_01_25_17_09_14_770157_RGB_640_480_3.png,0902br_10478_2025_01_25_17_09_14_982040_RGB_640_480_3.png,0902br_10479_2025_01_25_17_09_15_097503_RGB_640_480_3.png,0902br_10480_2025_01_25_17_09_15_200065_RGB_640_480_3.png,background,boundary,,
1036,0902br,25,2444.0,0902br_10478_2025_01_25_17_09_14_982040_RGB_640_480_3.png,0902br_10475_2025_01_25_17_09_14_667222_RGB_640_480_3.png,0902br_10476_2025_01_25_17_09_14_770157_RGB_640_480_3.png,0902br_10477_2025_01_25_17_09_14_872694_RGB_640_480_3.png,0902br_10479_2025_01_25_17_09_15_097503_RGB_640_480_3.png,0902br_10480_2025_01_25_17_09_15_200065_RGB_640_480_3.png,0902br_10481_2025_01_25_17_09_15_295715_RGB_640_480_3.png,background,boundary,,
1037,0902br,46,4530.0,0902br_10499_2025_01_25_17_09_17_067908_RGB_640_480_3.png,0902br_10496_2025_01_25_17_09_16_772064_RGB_640_480_3.png,0902br_10497_2025_01_25_17_09_16_881089_RGB_640_480_3.png,0902br_10498_2025_01_25_17_09_16_973886_RGB_640_480_3.png,0902br_10500_2025_01_25_17_09_17_163528_RGB_640_480_3.png,0902br_10501_2025_01_25_17_09_17_252989_RGB_640_480_3.png,0902br_10502_2025_01_25_17_09_17_362761_RGB_640_480_3.png,background,boundary,,
1038,0902br,47,4626.0,0902br_10500_2025_01_25_17_09_17_163528_RGB_640_480_3.png,0902br_10497_2025_01_25_17_09_16_881089_RGB_640_480_3.png,0902br_10498_2025_01_25_17_09_16_973886_RGB_640_480_3.png,0902br_10499_2025_01_25_17_09_17_067908_RGB_640_480_3.png,0902br_10501_2025_01_25_17_09_17_252989_RGB_640_480_3.png,0902br_10502_2025_01_25_17_09_17_362761_RGB_640_480_3.png,0902br_10503_2025_01_25_17_09_17_447717_RGB_640_480_3.png,background,boundary,,
1039,0902br,48,4715.0,0902br_10501_2025_01_25_17_09_17_252989_RGB_640_480_3.png,0902br_10498_2025_01_25_17_09_16_973886_RGB_640_480_3.png,0902br_10499_2025_01_25_17_09_17_067908_RGB_640_480_3.png,0902br_10500_2025_01_25_17_09_17_163528_RGB_640_480_3.png,0902br_10502_2025_01_25_17_09_17_362761_RGB_640_480_3.png,0902br_10503_2025_01_25_17_09_17_447717_RGB_640_480_3.png,0902br_10504_2025_01_25_17_09_17_547013_RGB_640_480_3.png,background,boundary,,
1040,0903,51,5463.0,903_16547_2025_01_26_09_12_48_034824_RGB_640_480_3.png,903_16543_2025_01_26_09_12_47_634337_RGB_640_480_3.png,903_16545_2025_01_26_09_12_47_821685_RGB_640_480_3.png,903_16546_2025_01_26_09_12_47_936392_RGB_640_480_3.png,903_16548_2025_01_26_09_12_48_135126_RGB_640_480_3.png,903_16549_2025_01_26_09_12_48_228363_RGB_640_480_3.png,903_16550_2025_01_26_09_12_48_328561_RGB_640_480_3.png,background,boundary,,
1041,0903,52,5563.0,903_16548_2025_01_26_09_12_48_135126_RGB_640_480_3.png,903_16545_2025_01_26_09_12_47_821685_RGB_640_480_3.png,903_16546_2025_01_26_09_12_47_936392_RGB_640_480_3.png,903_16547_2025_01_26_09_12_48_034824_RGB_640_480_3.png,903_16549_2025_01_26_09_12_48_228363_RGB_640_480_3.png,903_16550_2025_01_26_09_12_48_328561_RGB_640_480_3.png,903_16551_2025_01_26_09_12_48_441217_RGB_640_480_3.png,background,boundary,,
1042,0903,53,5656.0,903_16549_2025_01_26_09_12_48_228363_RGB_640_480_3.png,903_16546_2025_01_26_09_12_47_936392_RGB_640_480_3.png,903_16547_2025_01_26_09_12_48_034824_RGB_640_480_3.png,903_16548_2025_01_26_09_12_48_135126_RGB_640_480_3.png,903_16550_2025_01_26_09_12_48_328561_RGB_640_480_3.png,903_16551_2025_01_26_09_12_48_441217_RGB_640_480_3.png,903_16552_2025_01_26_09_12_48_522838_RGB_640_480_3.png,background,boundary,,
1043,0903,70,7494.0,903_16567_2025_01_26_09_12_50_066352_RGB_640_480_3.png,903_16564_2025_01_26_09_12_49_762343_RGB_640_480_3.png,903_16565_2025_01_26_09_12_49_867476_RGB_640_480_3.png,903_16566_2025_01_26_09_12_49_963127_RGB_640_480_3.png,903_16568_2025_01_26_09_12_50_162896_RGB_640_480_3.png,903_16569_2025_01_26_09_12_50_258939_RGB_640_480_3.png,903_16571_2025_01_26_09_12_50_474494_RGB_640_480_3.png,background,boundary,,
1044,0903,71,7590.0,903_16568_2025_01_26_09_12_50_162896_RGB_640_480_3.png,903_16565_2025_01_26_09_12_49_867476_RGB_640_480_3.png,903_16566_2025_01_26_09_12_49_963127_RGB_640_480_3.png,903_16567_2025_01_26_09_12_50_066352_RGB_640_480_3.png,903_16569_2025_01_26_09_12_50_258939_RGB_640_480_3.png,903_16571_2025_01_26_09_12_50_474494_RGB_640_480_3.png,903_16572_2025_01_26_09_12_50_562850_RGB_640_480_3.png,background,boundary,,
1045,0903,72,7686.0,903_16569_2025_01_26_09_12_50_258939_RGB_640_480_3.png,903_16566_2025_01_26_09_12_49_963127_RGB_640_480_3.png,903_16567_2025_01_26_09_12_50_066352_RGB_640_480_3.png,903_16568_2025_01_26_09_12_50_162896_RGB_640_480_3.png,903_16571_2025_01_26_09_12_50_474494_RGB_640_480_3.png,903_16572_2025_01_26_09_12_50_562850_RGB_640_480_3.png,903_16573_2025_01_26_09_12_50_659765_RGB_640_480_3.png,background,boundary,,
1046,0909,61,6031.0,909_16182_2025_01_26_09_10_56_790054_RGB_640_480_3.png,909_16179_2025_01_26_09_10_56_483154_RGB_640_480_3.png,909_16180_2025_01_26_09_10_56_588962_RGB_640_480_3.png,909_16181_2025_01_26_09_10_56_693702_RGB_640_480_3.png,909_16183_2025_01_26_09_10_56_898461_RGB_640_480_3.png,909_16184_2025_01_26_09_10_56_991236_RGB_640_480_3.png,909_16185_2025_01_26_09_10_57_088214_RGB_640_480_3.png,background,high_pdi,,
1047,0909,67,6662.0,909_16188_2025_01_26_09_10_57_421279_RGB_640_480_3.png,909_16185_2025_01_26_09_10_57_088214_RGB_640_480_3.png,909_16186_2025_01_26_09_10_57_197855_RGB_640_480_3.png,909_16187_2025_01_26_09_10_57_315134_RGB_640_480_3.png,909_16189_2025_01_26_09_10_57_518799_RGB_640_480_3.png,909_16190_2025_01_26_09_10_57_623548_RGB_640_480_3.png,909_16191_2025_01_26_09_10_57_726971_RGB_640_480_3.png,background,boundary,,
1048,0909,68,6760.0,909_16189_2025_01_26_09_10_57_518799_RGB_640_480_3.png,909_16186_2025_01_26_09_10_57_197855_RGB_640_480_3.png,909_16187_2025_01_26_09_10_57_315134_RGB_640_480_3.png,909_16188_2025_01_26_09_10_57_421279_RGB_640_480_3.png,909_16190_2025_01_26_09_10_57_623548_RGB_640_480_3.png,909_16191_2025_01_26_09_10_57_726971_RGB_640_480_3.png,909_16192_2025_01_26_09_10_57_832371_RGB_640_480_3.png,background,boundary+high_pdi,,
1049,0909,69,6865.0,909_16190_2025_01_26_09_10_57_623548_RGB_640_480_3.png,909_16187_2025_01_26_09_10_57_315134_RGB_640_480_3.png,909_16188_2025_01_26_09_10_57_421279_RGB_640_480_3.png,909_16189_2025_01_26_09_10_57_518799_RGB_640_480_3.png,909_16191_2025_01_26_09_10_57_726971_RGB_640_480_3.png,909_16192_2025_01_26_09_10_57_832371_RGB_640_480_3.png,909_16193_2025_01_26_09_10_57_944054_RGB_640_480_3.png,background,boundary,,
1050,0909,111,11290.0,909_16232_2025_01_26_09_11_02_048598_RGB_640_480_3.png,909_16229_2025_01_26_09_11_01_744319_RGB_640_480_3.png,909_16230_2025_01_26_09_11_01_848547_RGB_640_480_3.png,909_16231_2025_01_26_09_11_01_948003_RGB_640_480_3.png,909_16233_2025_01_26_09_11_02_159196_RGB_640_480_3.png,909_16234_2025_01_26_09_11_02_262102_RGB_640_480_3.png,909_16235_2025_01_26_09_11_02_369786_RGB_640_480_3.png,background,boundary,,
1051,0909,112,11400.0,909_16233_2025_01_26_09_11_02_159196_RGB_640_480_3.png,909_16230_2025_01_26_09_11_01_848547_RGB_640_480_3.png,909_16231_2025_01_26_09_11_01_948003_RGB_640_480_3.png,909_16232_2025_01_26_09_11_02_048598_RGB_640_480_3.png,909_16234_2025_01_26_09_11_02_262102_RGB_640_480_3.png,909_16235_2025_01_26_09_11_02_369786_RGB_640_480_3.png,909_16236_2025_01_26_09_11_02_471689_RGB_640_480_3.png,background,boundary,,
1052,0909,113,11503.0,909_16234_2025_01_26_09_11_02_262102_RGB_640_480_3.png,909_16231_2025_01_26_09_11_01_948003_RGB_640_480_3.png,909_16232_2025_01_26_09_11_02_048598_RGB_640_480_3.png,909_16233_2025_01_26_09_11_02_159196_RGB_640_480_3.png,909_16235_2025_01_26_09_11_02_369786_RGB_640_480_3.png,909_16236_2025_01_26_09_11_02_471689_RGB_640_480_3.png,909_16237_2025_01_26_09_11_02_572482_RGB_640_480_3.png,background,boundary,,
1053,0918,27,2832.0,918_15790_2025_01_26_09_09_14_873762_RGB_640_480_3.png,918_15787_2025_01_26_09_09_14_596489_RGB_640_480_3.png,918_15788_2025_01_26_09_09_14_686803_RGB_640_480_3.png,918_15789_2025_01_26_09_09_14_790688_RGB_640_480_3.png,918_15791_2025_01_26_09_09_14_992293_RGB_640_480_3.png,918_15792_2025_01_26_09_09_15_106388_RGB_640_480_3.png,918_15793_2025_01_26_09_09_15_220707_RGB_640_480_3.png,background,boundary,,
1054,0918,28,2950.0,918_15791_2025_01_26_09_09_14_992293_RGB_640_480_3.png,918_15788_2025_01_26_09_09_14_686803_RGB_640_480_3.png,918_15789_2025_01_26_09_09_14_790688_RGB_640_480_3.png,918_15790_2025_01_26_09_09_14_873762_RGB_640_480_3.png,918_15792_2025_01_26_09_09_15_106388_RGB_640_480_3.png,918_15793_2025_01_26_09_09_15_220707_RGB_640_480_3.png,918_15794_2025_01_26_09_09_15_316823_RGB_640_480_3.png,background,boundary,,
1055,0918,29,3064.0,918_15792_2025_01_26_09_09_15_106388_RGB_640_480_3.png,918_15789_2025_01_26_09_09_14_790688_RGB_640_480_3.png,918_15790_2025_01_26_09_09_14_873762_RGB_640_480_3.png,918_15791_2025_01_26_09_09_14_992293_RGB_640_480_3.png,918_15793_2025_01_26_09_09_15_220707_RGB_640_480_3.png,918_15794_2025_01_26_09_09_15_316823_RGB_640_480_3.png,918_15795_2025_01_26_09_09_15_410879_RGB_640_480_3.png,background,boundary,,
1056,0918,45,4912.0,918_15810_2025_01_26_09_09_16_954354_RGB_640_480_3.png,918_15806_2025_01_26_09_09_16_548276_RGB_640_480_3.png,918_15807_2025_01_26_09_09_16_654386_RGB_640_480_3.png,918_15809_2025_01_26_09_09_16_856804_RGB_640_480_3.png,918_15811_2025_01_26_09_09_17_054423_RGB_640_480_3.png,918_15812_2025_01_26_09_09_17_162997_RGB_640_480_3.png,918_15813_2025_01_26_09_09_17_267625_RGB_640_480_3.png,background,boundary,,
1057,0918,46,5012.0,918_15811_2025_01_26_09_09_17_054423_RGB_640_480_3.png,918_15807_2025_01_26_09_09_16_654386_RGB_640_480_3.png,918_15809_2025_01_26_09_09_16_856804_RGB_640_480_3.png,918_15810_2025_01_26_09_09_16_954354_RGB_640_480_3.png,918_15812_2025_01_26_09_09_17_162997_RGB_640_480_3.png,918_15813_2025_01_26_09_09_17_267625_RGB_640_480_3.png,918_15814_2025_01_26_09_09_17_374201_RGB_640_480_3.png,background,boundary,,
1058,0918,47,5118.0,918_15812_2025_01_26_09_09_17_162997_RGB_640_480_3.png,918_15809_2025_01_26_09_09_16_856804_RGB_640_480_3.png,918_15810_2025_01_26_09_09_16_954354_RGB_640_480_3.png,918_15811_2025_01_26_09_09_17_054423_RGB_640_480_3.png,918_15813_2025_01_26_09_09_17_267625_RGB_640_480_3.png,918_15814_2025_01_26_09_09_17_374201_RGB_640_480_3.png,918_15815_2025_01_26_09_09_17_470513_RGB_640_480_3.png,background,boundary,,
1059,0937,25,2390.0,937_16268_2025_01_26_09_11_11_353627_RGB_640_480_3.png,937_16265_2025_01_26_09_11_11_023866_RGB_640_480_3.png,937_16266_2025_01_26_09_11_11_142818_RGB_640_480_3.png,937_16267_2025_01_26_09_11_11_256239_RGB_640_480_3.png,937_16269_2025_01_26_09_11_11_459442_RGB_640_480_3.png,937_16270_2025_01_26_09_11_11_560898_RGB_640_480_3.png,937_16271_2025_01_26_09_11_11_658820_RGB_640_480_3.png,background,boundary,,
1060,0937,26,2492.0,937_16269_2025_01_26_09_11_11_459442_RGB_640_480_3.png,937_16266_2025_01_26_09_11_11_142818_RGB_640_480_3.png,937_16267_2025_01_26_09_11_11_256239_RGB_640_480_3.png,937_16268_2025_01_26_09_11_11_353627_RGB_640_480_3.png,937_16270_2025_01_26_09_11_11_560898_RGB_640_480_3.png,937_16271_2025_01_26_09_11_11_658820_RGB_640_480_3.png,937_16272_2025_01_26_09_11_11_754919_RGB_640_480_3.png,background,boundary+high_pdi,,
1061,0937,27,2593.0,937_16270_2025_01_26_09_11_11_560898_RGB_640_480_3.png,937_16267_2025_01_26_09_11_11_256239_RGB_640_480_3.png,937_16268_2025_01_26_09_11_11_353627_RGB_640_480_3.png,937_16269_2025_01_26_09_11_11_459442_RGB_640_480_3.png,937_16271_2025_01_26_09_11_11_658820_RGB_640_480_3.png,937_16272_2025_01_26_09_11_11_754919_RGB_640_480_3.png,937_16273_2025_01_26_09_11_11_861349_RGB_640_480_3.png,background,boundary,,
1062,0937,37,3653.0,937_16280_2025_01_26_09_11_12_617278_RGB_640_480_3.png,937_16277_2025_01_26_09_11_12_282269_RGB_640_480_3.png,937_16278_2025_01_26_09_11_12_393604_RGB_640_480_3.png,937_16279_2025_01_26_09_11_12_508229_RGB_640_480_3.png,937_16281_2025_01_26_09_11_12_717052_RGB_640_480_3.png,937_16282_2025_01_26_09_11_12_816931_RGB_640_480_3.png,937_16283_2025_01_26_09_11_12_942535_RGB_640_480_3.png,background,boundary+high_pdi,,
1063,0937,38,3753.0,937_16281_2025_01_26_09_11_12_717052_RGB_640_480_3.png,937_16278_2025_01_26_09_11_12_393604_RGB_640_480_3.png,937_16279_2025_01_26_09_11_12_508229_RGB_640_480_3.png,937_16280_2025_01_26_09_11_12_617278_RGB_640_480_3.png,937_16282_2025_01_26_09_11_12_816931_RGB_640_480_3.png,937_16283_2025_01_26_09_11_12_942535_RGB_640_480_3.png,937_16284_2025_01_26_09_11_13_041865_RGB_640_480_3.png,background,boundary,,
1064,0937,39,3853.0,937_16282_2025_01_26_09_11_12_816931_RGB_640_480_3.png,937_16279_2025_01_26_09_11_12_508229_RGB_640_480_3.png,937_16280_2025_01_26_09_11_12_617278_RGB_640_480_3.png,937_16281_2025_01_26_09_11_12_717052_RGB_640_480_3.png,937_16283_2025_01_26_09_11_12_942535_RGB_640_480_3.png,937_16284_2025_01_26_09_11_13_041865_RGB_640_480_3.png,937_16285_2025_01_26_09_11_13_143853_RGB_640_480_3.png,background,boundary,,
1065,0937,42,4180.0,937_16285_2025_01_26_09_11_13_143853_RGB_640_480_3.png,937_16282_2025_01_26_09_11_12_816931_RGB_640_480_3.png,937_16283_2025_01_26_09_11_12_942535_RGB_640_480_3.png,937_16284_2025_01_26_09_11_13_041865_RGB_640_480_3.png,937_16286_2025_01_26_09_11_13_250901_RGB_640_480_3.png,,,background,high_pdi,,
1066,0955,33,3301.0,955_15197_2025_01_26_09_04_50_319067_RGB_640_480_3.png,955_15194_2025_01_26_09_04_50_007777_RGB_640_480_3.png,955_15195_2025_01_26_09_04_50_103883_RGB_640_480_3.png,955_15196_2025_01_26_09_04_50_199447_RGB_640_480_3.png,955_15198_2025_01_26_09_04_50_419254_RGB_640_480_3.png,955_15199_2025_01_26_09_04_50_518241_RGB_640_480_3.png,955_15201_2025_01_26_09_04_50_706016_RGB_640_480_3.png,background,high_pdi,,
1067,0955,34,3400.0,955_15198_2025_01_26_09_04_50_419254_RGB_640_480_3.png,955_15195_2025_01_26_09_04_50_103883_RGB_640_480_3.png,955_15196_2025_01_26_09_04_50_199447_RGB_640_480_3.png,955_15197_2025_01_26_09_04_50_319067_RGB_640_480_3.png,955_15199_2025_01_26_09_04_50_518241_RGB_640_480_3.png,955_15201_2025_01_26_09_04_50_706016_RGB_640_480_3.png,955_15202_2025_01_26_09_04_50_802248_RGB_640_480_3.png,background,high_pdi,,
1068,0955,35,3500.0,955_15199_2025_01_26_09_04_50_518241_RGB_640_480_3.png,955_15196_2025_01_26_09_04_50_199447_RGB_640_480_3.png,955_15197_2025_01_26_09_04_50_319067_RGB_640_480_3.png,955_15198_2025_01_26_09_04_50_419254_RGB_640_480_3.png,955_15201_2025_01_26_09_04_50_706016_RGB_640_480_3.png,955_15202_2025_01_26_09_04_50_802248_RGB_640_480_3.png,955_15203_2025_01_26_09_04_50_898767_RGB_640_480_3.png,background,high_pdi,,
1069,0955,36,3687.0,955_15201_2025_01_26_09_04_50_706016_RGB_640_480_3.png,955_15197_2025_01_26_09_04_50_319067_RGB_640_480_3.png,955_15198_2025_01_26_09_04_50_419254_RGB_640_480_3.png,955_15199_2025_01_26_09_04_50_518241_RGB_640_480_3.png,955_15202_2025_01_26_09_04_50_802248_RGB_640_480_3.png,955_15203_2025_01_26_09_04_50_898767_RGB_640_480_3.png,955_15204_2025_01_26_09_04_50_999995_RGB_640_480_3.png,background,high_pdi,,
1070,0955,37,3784.0,955_15202_2025_01_26_09_04_50_802248_RGB_640_480_3.png,955_15198_2025_01_26_09_04_50_419254_RGB_640_480_3.png,955_15199_2025_01_26_09_04_50_518241_RGB_640_480_3.png,955_15201_2025_01_26_09_04_50_706016_RGB_640_480_3.png,955_15203_2025_01_26_09_04_50_898767_RGB_640_480_3.png,955_15204_2025_01_26_09_04_50_999995_RGB_640_480_3.png,955_15205_2025_01_26_09_04_51_101524_RGB_640_480_3.png,background,high_pdi,,
1071,0955,38,3880.0,955_15203_2025_01_26_09_04_50_898767_RGB_640_480_3.png,955_15199_2025_01_26_09_04_50_518241_RGB_640_480_3.png,955_15201_2025_01_26_09_04_50_706016_RGB_640_480_3.png,955_15202_2025_01_26_09_04_50_802248_RGB_640_480_3.png,955_15204_2025_01_26_09_04_50_999995_RGB_640_480_3.png,955_15205_2025_01_26_09_04_51_101524_RGB_640_480_3.png,955_15206_2025_01_26_09_04_51_194925_RGB_640_480_3.png,background,high_pdi,,
1072,0955,39,3978.0,955_15204_2025_01_26_09_04_50_999995_RGB_640_480_3.png,955_15201_2025_01_26_09_04_50_706016_RGB_640_480_3.png,955_15202_2025_01_26_09_04_50_802248_RGB_640_480_3.png,955_15203_2025_01_26_09_04_50_898767_RGB_640_480_3.png,955_15205_2025_01_26_09_04_51_101524_RGB_640_480_3.png,955_15206_2025_01_26_09_04_51_194925_RGB_640_480_3.png,955_15207_2025_01_26_09_04_51_289216_RGB_640_480_3.png,background,boundary+high_pdi,,
1073,0955,40,4081.0,955_15205_2025_01_26_09_04_51_101524_RGB_640_480_3.png,955_15202_2025_01_26_09_04_50_802248_RGB_640_480_3.png,955_15203_2025_01_26_09_04_50_898767_RGB_640_480_3.png,955_15204_2025_01_26_09_04_50_999995_RGB_640_480_3.png,955_15206_2025_01_26_09_04_51_194925_RGB_640_480_3.png,955_15207_2025_01_26_09_04_51_289216_RGB_640_480_3.png,955_15208_2025_01_26_09_04_51_389444_RGB_640_480_3.png,background,boundary+high_pdi,,
1074,0955,41,4176.0,955_15206_2025_01_26_09_04_51_194925_RGB_640_480_3.png,955_15203_2025_01_26_09_04_50_898767_RGB_640_480_3.png,955_15204_2025_01_26_09_04_50_999995_RGB_640_480_3.png,955_15205_2025_01_26_09_04_51_101524_RGB_640_480_3.png,955_15207_2025_01_26_09_04_51_289216_RGB_640_480_3.png,955_15208_2025_01_26_09_04_51_389444_RGB_640_480_3.png,955_15209_2025_01_26_09_04_51_499750_RGB_640_480_3.png,background,boundary+high_pdi,,
1075,0955,48,4956.0,955_15214_2025_01_26_09_04_51_974652_RGB_640_480_3.png,955_15210_2025_01_26_09_04_51_595563_RGB_640_480_3.png,955_15212_2025_01_26_09_04_51_783916_RGB_640_480_3.png,955_15213_2025_01_26_09_04_51_885242_RGB_640_480_3.png,955_15215_2025_01_26_09_04_52_070771_RGB_640_480_3.png,955_15216_2025_01_26_09_04_52_172143_RGB_640_480_3.png,955_15217_2025_01_26_09_04_52_274240_RGB_640_480_3.png,background,boundary+high_pdi,,
1076,0955,49,5052.0,955_15215_2025_01_26_09_04_52_070771_RGB_640_480_3.png,955_15212_2025_01_26_09_04_51_783916_RGB_640_480_3.png,955_15213_2025_01_26_09_04_51_885242_RGB_640_480_3.png,955_15214_2025_01_26_09_04_51_974652_RGB_640_480_3.png,955_15216_2025_01_26_09_04_52_172143_RGB_640_480_3.png,955_15217_2025_01_26_09_04_52_274240_RGB_640_480_3.png,955_15218_2025_01_26_09_04_52_401611_RGB_640_480_3.png,background,boundary,,
1077,0955,50,5154.0,955_15216_2025_01_26_09_04_52_172143_RGB_640_480_3.png,955_15213_2025_01_26_09_04_51_885242_RGB_640_480_3.png,955_15214_2025_01_26_09_04_51_974652_RGB_640_480_3.png,955_15215_2025_01_26_09_04_52_070771_RGB_640_480_3.png,955_15217_2025_01_26_09_04_52_274240_RGB_640_480_3.png,955_15218_2025_01_26_09_04_52_401611_RGB_640_480_3.png,955_15219_2025_01_26_09_04_52_492963_RGB_640_480_3.png,background,boundary+high_pdi,,
1078,0955,51,5252.0,955_15217_2025_01_26_09_04_52_274240_RGB_640_480_3.png,955_15214_2025_01_26_09_04_51_974652_RGB_640_480_3.png,955_15215_2025_01_26_09_04_52_070771_RGB_640_480_3.png,955_15216_2025_01_26_09_04_52_172143_RGB_640_480_3.png,955_15218_2025_01_26_09_04_52_401611_RGB_640_480_3.png,955_15219_2025_01_26_09_04_52_492963_RGB_640_480_3.png,955_15220_2025_01_26_09_04_52_597736_RGB_640_480_3.png,background,high_pdi,,
1079,0955,52,5383.0,955_15218_2025_01_26_09_04_52_401611_RGB_640_480_3.png,955_15215_2025_01_26_09_04_52_070771_RGB_640_480_3.png,955_15216_2025_01_26_09_04_52_172143_RGB_640_480_3.png,955_15217_2025_01_26_09_04_52_274240_RGB_640_480_3.png,955_15219_2025_01_26_09_04_52_492963_RGB_640_480_3.png,955_15220_2025_01_26_09_04_52_597736_RGB_640_480_3.png,955_15221_2025_01_26_09_04_52_699298_RGB_640_480_3.png,background,high_pdi,,
1080,0955,53,5474.0,955_15219_2025_01_26_09_04_52_492963_RGB_640_480_3.png,955_15216_2025_01_26_09_04_52_172143_RGB_640_480_3.png,955_15217_2025_01_26_09_04_52_274240_RGB_640_480_3.png,955_15218_2025_01_26_09_04_52_401611_RGB_640_480_3.png,955_15220_2025_01_26_09_04_52_597736_RGB_640_480_3.png,955_15221_2025_01_26_09_04_52_699298_RGB_640_480_3.png,955_15222_2025_01_26_09_04_52_799215_RGB_640_480_3.png,background,high_pdi,,
1081,0955,54,5579.0,955_15220_2025_01_26_09_04_52_597736_RGB_640_480_3.png,955_15217_2025_01_26_09_04_52_274240_RGB_640_480_3.png,955_15218_2025_01_26_09_04_52_401611_RGB_640_480_3.png,955_15219_2025_01_26_09_04_52_492963_RGB_640_480_3.png,955_15221_2025_01_26_09_04_52_699298_RGB_640_480_3.png,955_15222_2025_01_26_09_04_52_799215_RGB_640_480_3.png,955_15223_2025_01_26_09_04_52_902899_RGB_640_480_3.png,background,high_pdi,,
1082,0955,55,5681.0,955_15221_2025_01_26_09_04_52_699298_RGB_640_480_3.png,955_15218_2025_01_26_09_04_52_401611_RGB_640_480_3.png,955_15219_2025_01_26_09_04_52_492963_RGB_640_480_3.png,955_15220_2025_01_26_09_04_52_597736_RGB_640_480_3.png,955_15222_2025_01_26_09_04_52_799215_RGB_640_480_3.png,955_15223_2025_01_26_09_04_52_902899_RGB_640_480_3.png,955_15224_2025_01_26_09_04_52_998226_RGB_640_480_3.png,background,high_pdi,,
1083,0963,32,3142.0,963_17409_2025_01_26_09_31_05_435545_RGB_640_480_3.png,963_17406_2025_01_26_09_31_05_132011_RGB_640_480_3.png,963_17407_2025_01_26_09_31_05_236517_RGB_640_480_3.png,963_17408_2025_01_26_09_31_05_341874_RGB_640_480_3.png,963_17410_2025_01_26_09_31_05_536753_RGB_640_480_3.png,963_17411_2025_01_26_09_31_05_634729_RGB_640_480_3.png,963_17412_2025_01_26_09_31_05_734147_RGB_640_480_3.png,background,high_pdi,,
1084,0963,33,3243.0,963_17410_2025_01_26_09_31_05_536753_RGB_640_480_3.png,963_17407_2025_01_26_09_31_05_236517_RGB_640_480_3.png,963_17408_2025_01_26_09_31_05_341874_RGB_640_480_3.png,963_17409_2025_01_26_09_31_05_435545_RGB_640_480_3.png,963_17411_2025_01_26_09_31_05_634729_RGB_640_480_3.png,963_17412_2025_01_26_09_31_05_734147_RGB_640_480_3.png,963_17413_2025_01_26_09_31_05_847829_RGB_640_480_3.png,background,high_pdi,,
1085,0963,34,3341.0,963_17411_2025_01_26_09_31_05_634729_RGB_640_480_3.png,963_17408_2025_01_26_09_31_05_341874_RGB_640_480_3.png,963_17409_2025_01_26_09_31_05_435545_RGB_640_480_3.png,963_17410_2025_01_26_09_31_05_536753_RGB_640_480_3.png,963_17412_2025_01_26_09_31_05_734147_RGB_640_480_3.png,963_17413_2025_01_26_09_31_05_847829_RGB_640_480_3.png,963_17414_2025_01_26_09_31_05_959437_RGB_640_480_3.png,background,high_pdi,,
